car_id,car_type,color,year,km,average_price,transmission,body_type
7887,Honda_HR-V_2020,Red,2020,18172073,674240,Manual,Sedan
9189,Honda_HR-V_2020,Black,2020,17443228,674240,Manual,Sedan
9624,Honda_HR-V_2020,Red,2020,16334366,674240,Manual,Sedan
9957,Honda_HR-V_2020,White,2020,19637318,674240,Manual,Sedan
10653,Honda_HR-V_2020,Black,2020,17975242,674240,Manual,Sedan
11044,Honda_HR-V_2020,Red,2020,15993584,674240,Manual,Sedan
14726,Honda_HR-V_2020,Blue,2020,24527081,674240,Manual,Sedan
15931,Honda_HR-V_2020,Black,2020,18749289,674240,Manual,Sedan
17632,Honda_HR-V_2020,Red,2020,20314193,674240,Manual,Sedan
17919,Honda_HR-V_2020,Blue,2020,25281979,674240,Manual,Sedan
19722,Honda_HR-V_2020,Red,2020,22332976,674240,Manual,Sedan
959,Land Rover_Range Rover Evoque_2021,White,2021,19981249,642138,Automatic,Sedan
2007,Land Rover_Range Rover Evoque_2021,Blue,2021,20916975,642138,Automatic,Sedan
2019,Land Rover_Range Rover Evoque_2021,White,2021,25449203,642138,Automatic,Sedan
5935,Land Rover_Range Rover Evoque_2021,Red,2021,24778623,642138,Automatic,Sedan
7722,Land Rover_Range Rover Evoque_2021,Blue,2021,25959044,642138,Automatic,Sedan
8388,Land Rover_Range Rover Evoque_2021,White,2021,25288711,642138,Automatic,Sedan
8776,Land Rover_Range Rover Evoque_2021,White,2021,24079777,642138,Automatic,Sedan
8940,Land Rover_Range Rover Evoque_2021,Blue,2021,24047395,642138,Automatic,Sedan
10032,Land Rover_Range Rover Evoque_2021,Red,2021,24002019,642138,Automatic,Sedan
10558,Land Rover_Range Rover Evoque_2021,White,2021,19910833,642138,Automatic,Sedan
11863,Land Rover_Range Rover Evoque_2021,Black,2021,25246987,642138,Automatic,Sedan
15237,Land Rover_Range Rover Evoque_2021,Red,2021,20473865,642138,Automatic,Sedan
17139,Land Rover_Range Rover Evoque_2021,White,2021,20431086,642138,Automatic,Sedan
19229,Land Rover_Range Rover Evoque_2021,White,2021,22215880,642138,Automatic,Sedan
2879,GMC_Sierra_2009,White,2009,26808304,706981,Automatic,Sedan
3468,GMC_Sierra_2009,Black,2009,27027097,706981,Automatic,Sedan
3836,GMC_Sierra_2009,Black,2009,34256770,706981,Automatic,Sedan
4995,GMC_Sierra_2009,White,2009,31353993,706981,Automatic,Sedan
5138,GMC_Sierra_2009,White,2009,34134141,706981,Automatic,Sedan
5186,GMC_Sierra_2009,Black,2009,30824039,706981,Automatic,Sedan
7297,GMC_Sierra_2009,Black,2009,32264166,706981,Automatic,Sedan
8215,GMC_Sierra_2009,Black,2009,26236917,706981,Automatic,Sedan
8844,GMC_Sierra_2009,White,2009,28759490,706981,Automatic,Sedan
10738,GMC_Sierra_2009,White,2009,33971678,706981,Automatic,Sedan
10968,GMC_Sierra_2009,Black,2009,30829620,706981,Automatic,Sedan
12039,GMC_Sierra_2009,White,2009,30624348,706981,Automatic,Sedan
12702,GMC_Sierra_2009,Red,2009,28997189,706981,Automatic,Sedan
13051,GMC_Sierra_2009,Blue,2009,31579596,706981,Automatic,Sedan
15902,GMC_Sierra_2009,Black,2009,33285099,706981,Automatic,Sedan
16593,GMC_Sierra_2009,Black,2009,28142538,706981,Automatic,Sedan
16987,GMC_Sierra_2009,Orange,2009,35195855,706981,Automatic,Sedan
17127,GMC_Sierra_2009,Black,2009,33870324,706981,Automatic,Sedan
17521,GMC_Sierra_2009,Red,2009,31268325,706981,Automatic,Sedan
18623,GMC_Sierra_2009,Red,2009,34332881,706981,Automatic,Sedan
19069,GMC_Sierra_2009,Black,2009,35293696,706981,Automatic,Sedan
137,Buick_Enclave_2020,Blue,2020,37484684,696822,Automatic,Sedan
942,Buick_Enclave_2020,Black,2020,39369085,696822,Automatic,Sedan
1291,Buick_Enclave_2020,Black,2020,42807159,696822,Automatic,Sedan
2758,Buick_Enclave_2020,Red,2020,37390755,696822,Automatic,Sedan
5058,Buick_Enclave_2020,Black,2020,34665338,696822,Automatic,Sedan
5791,Buick_Enclave_2020,White,2020,33598838,696822,Automatic,Sedan
7296,Buick_Enclave_2020,Red,2020,41177530,696822,Automatic,Sedan
7427,Buick_Enclave_2020,Black,2020,38405485,696822,Automatic,Sedan
12591,Buick_Enclave_2020,Black,2020,41953789,696822,Automatic,Sedan
12689,Buick_Enclave_2020,White,2020,35870151,696822,Automatic,Sedan
13761,Buick_Enclave_2020,White,2020,39827574,696822,Automatic,Sedan
14553,Buick_Enclave_2020,Red,2020,39252195,696822,Automatic,Sedan
16258,Buick_Enclave_2020,Black,2020,40509133,696822,Automatic,Sedan
16740,Buick_Enclave_2020,White,2020,42293497,696822,Automatic,Sedan
16862,Buick_Enclave_2020,Blue,2020,34322877,696822,Automatic,Sedan
17770,Buick_Enclave_2020,White,2020,34269028,696822,Automatic,Sedan
2838,Nissan_Urvan NV350 Panel_2015,Black,2015,30093734,120985,Manual,Sedan
3214,Nissan_Urvan NV350 Panel_2015,Black,2015,30787765,120985,Manual,Sedan
3477,Nissan_Urvan NV350 Panel_2015,White,2015,21064125,120985,Manual,Sedan
9041,Nissan_Urvan NV350 Panel_2015,White,2015,30761596,120985,Manual,Sedan
9106,Nissan_Urvan NV350 Panel_2015,Black,2015,23924566,120985,Manual,Sedan
10787,Nissan_Urvan NV350 Panel_2015,Black,2015,29343421,120985,Manual,Sedan
12006,Nissan_Urvan NV350 Panel_2015,Red,2015,25346646,120985,Manual,Sedan
12626,Nissan_Urvan NV350 Panel_2015,Blue,2015,29089895,120985,Manual,Sedan
13791,Nissan_Urvan NV350 Panel_2015,Blue,2015,30139457,120985,Manual,Sedan
15744,Nissan_Urvan NV350 Panel_2015,Red,2015,26035000,120985,Manual,Sedan
16925,Nissan_Urvan NV350 Panel_2015,Black,2015,27649065,120985,Manual,Sedan
17227,Nissan_Urvan NV350 Panel_2015,White,2015,27691606,120985,Manual,Sedan
2732,Ford_Transit_2013,Black,2013,31935670,595061,Automatic,Sedan
4496,Ford_Transit_2013,Blue,2013,34156247,595061,Automatic,Sedan
4606,Ford_Transit_2013,White,2013,28500346,595061,Automatic,Sedan
4810,Ford_Transit_2013,Red,2013,31322231,595061,Automatic,Sedan
5233,Ford_Transit_2013,White,2013,32956715,595061,Automatic,Sedan
5316,Ford_Transit_2013,Black,2013,32805895,595061,Automatic,Sedan
6075,Ford_Transit_2013,Red,2013,30466850,595061,Automatic,Sedan
6189,Ford_Transit_2013,Black,2013,33467642,595061,Automatic,Sedan
6522,Ford_Transit_2013,Red,2013,33736848,595061,Automatic,Sedan
6934,Ford_Transit_2013,White,2013,28838342,595061,Automatic,Sedan
7332,Ford_Transit_2013,Black,2013,33812805,595061,Automatic,Sedan
9361,Ford_Transit_2013,Black,2013,36213383,595061,Automatic,Sedan
9638,Ford_Transit_2013,White,2013,29042612,595061,Automatic,Sedan
10749,Ford_Transit_2013,White,2013,33425823,595061,Automatic,Sedan
11412,Ford_Transit_2013,Black,2013,29109612,595061,Automatic,Sedan
12767,Ford_Transit_2013,Black,2013,29248135,595061,Automatic,Sedan
17265,Ford_Transit_2013,White,2013,34914922,595061,Automatic,Sedan
17411,Ford_Transit_2013,Red,2013,36215133,595061,Automatic,Sedan
18683,Ford_Transit_2013,Black,2013,30318541,595061,Automatic,Sedan
479,Renault_Sandero_2018,Blue,2018,25210325,617798,Automatic,Sedan
776,Renault_Sandero_2018,Red,2018,24815703,617798,Automatic,Sedan
1835,Renault_Sandero_2018,Red,2018,26579379,617798,Automatic,Sedan
2700,Renault_Sandero_2018,Red,2018,21588864,617798,Automatic,Sedan
2917,Renault_Sandero_2018,Blue,2018,25277823,617798,Automatic,Sedan
3060,Renault_Sandero_2018,Black,2018,24277321,617798,Automatic,Sedan
3196,Renault_Sandero_2018,Blue,2018,24485621,617798,Automatic,Sedan
6382,Renault_Sandero_2018,Blue,2018,23220678,617798,Automatic,Sedan
7133,Renault_Sandero_2018,Orange,2018,29259490,617798,Automatic,Sedan
7386,Renault_Sandero_2018,Black,2018,25429595,617798,Automatic,Sedan
8682,Renault_Sandero_2018,Blue,2018,21601348,617798,Automatic,Sedan
11322,Renault_Sandero_2018,White,2018,30979710,617798,Automatic,Sedan
12303,Renault_Sandero_2018,White,2018,27706360,617798,Automatic,Sedan
12587,Renault_Sandero_2018,Blue,2018,25462612,617798,Automatic,Sedan
12806,Renault_Sandero_2018,White,2018,23898771,617798,Automatic,Sedan
13195,Renault_Sandero_2018,White,2018,28547481,617798,Automatic,Sedan
13553,Renault_Sandero_2018,Red,2018,25362845,617798,Automatic,Sedan
14405,Renault_Sandero_2018,White,2018,21426483,617798,Automatic,Sedan
16553,Renault_Sandero_2018,Black,2018,21330115,617798,Automatic,Sedan
17192,Renault_Sandero_2018,Black,2018,22807066,617798,Automatic,Sedan
19188,Renault_Sandero_2018,Black,2018,26296814,617798,Automatic,Sedan
19437,Renault_Sandero_2018,White,2018,26414307,617798,Automatic,Sedan
141,Honda_Fit_2016,White,2016,21525223,429513,Manual,SUV
440,Honda_Fit_2016,Blue,2016,21958054,429513,Manual,SUV
1282,Honda_Fit_2016,Blue,2016,14877989,429513,Manual,SUV
2028,Honda_Fit_2016,Red,2016,16300424,429513,Manual,SUV
2035,Honda_Fit_2016,Blue,2016,18766222,429513,Manual,SUV
2618,Honda_Fit_2016,White,2016,23325541,429513,Manual,SUV
4471,Honda_Fit_2016,White,2016,16817223,429513,Manual,SUV
5366,Honda_Fit_2016,Black,2016,24720749,429513,Manual,SUV
5620,Honda_Fit_2016,Red,2016,20533546,429513,Manual,SUV
9284,Honda_Fit_2016,Blue,2016,22597836,429513,Manual,SUV
9876,Honda_Fit_2016,White,2016,24447982,429513,Manual,SUV
11986,Honda_Fit_2016,White,2016,23529143,429513,Manual,SUV
12251,Honda_Fit_2016,White,2016,20077668,429513,Manual,SUV
12554,Honda_Fit_2016,Black,2016,17779006,429513,Manual,SUV
12958,Honda_Fit_2016,Red,2016,18278542,429513,Manual,SUV
18313,Honda_Fit_2016,Orange,2016,16173763,429513,Manual,SUV
18533,Honda_Fit_2016,Red,2016,16437928,429513,Manual,SUV
19670,Honda_Fit_2016,Black,2016,21766345,429513,Manual,SUV
1014,Honda_Fit_2008,Red,2008,18623501,540430,Automatic,Sedan
2160,Honda_Fit_2008,Blue,2008,14670140,540430,Automatic,Sedan
2313,Honda_Fit_2008,White,2008,20238548,540430,Automatic,Sedan
2659,Honda_Fit_2008,Black,2008,17782599,540430,Automatic,Sedan
4403,Honda_Fit_2008,White,2008,21756593,540430,Automatic,Sedan
6149,Honda_Fit_2008,Black,2008,15255978,540430,Automatic,Sedan
6270,Honda_Fit_2008,Blue,2008,18046912,540430,Automatic,Sedan
10464,Honda_Fit_2008,Red,2008,17024564,540430,Automatic,Sedan
10549,Honda_Fit_2008,White,2008,19001663,540430,Automatic,Sedan
12043,Honda_Fit_2008,White,2008,19898868,540430,Automatic,Sedan
13983,Honda_Fit_2008,Black,2008,18876644,540430,Automatic,Sedan
16053,Honda_Fit_2008,Orange,2008,19957229,540430,Automatic,Sedan
16344,Honda_Fit_2008,Red,2008,18958258,540430,Automatic,Sedan
18878,Honda_Fit_2008,White,2008,20532324,540430,Automatic,Sedan
146,Dodge_Ram 4000 L6 TD_2013,White,2013,20187807,886779,Automatic,Sedan
658,Dodge_Ram 4000 L6 TD_2013,Black,2013,22501071,886779,Automatic,Sedan
877,Dodge_Ram 4000 L6 TD_2013,Red,2013,17607630,886779,Automatic,Sedan
2873,Dodge_Ram 4000 L6 TD_2013,Blue,2013,21442300,886779,Automatic,Sedan
3904,Dodge_Ram 4000 L6 TD_2013,Black,2013,19719979,886779,Automatic,Sedan
5382,Dodge_Ram 4000 L6 TD_2013,Black,2013,24659421,886779,Automatic,Sedan
6929,Dodge_Ram 4000 L6 TD_2013,Black,2013,17782903,886779,Automatic,Sedan
8921,Dodge_Ram 4000 L6 TD_2013,White,2013,26601792,886779,Automatic,Sedan
9626,Dodge_Ram 4000 L6 TD_2013,Red,2013,26647603,886779,Automatic,Sedan
15042,Dodge_Ram 4000 L6 TD_2013,Red,2013,21444856,886779,Automatic,Sedan
17296,Dodge_Ram 4000 L6 TD_2013,Red,2013,16979888,886779,Automatic,Sedan
17638,Dodge_Ram 4000 L6 TD_2013,Blue,2013,24581737,886779,Automatic,Sedan
17814,Dodge_Ram 4000 L6 TD_2013,White,2013,20006192,886779,Automatic,Sedan
18152,Dodge_Ram 4000 L6 TD_2013,Red,2013,19055299,886779,Automatic,Sedan
19810,Dodge_Ram 4000 L6 TD_2013,Blue,2013,18038579,886779,Automatic,Sedan
1536,Ford_Escape_2010,Black,2010,23961775,142589,Automatic,Sedan
3138,Ford_Escape_2010,White,2010,31574609,142589,Automatic,Sedan
4616,Ford_Escape_2010,Black,2010,32198545,142589,Automatic,Sedan
4755,Ford_Escape_2010,White,2010,24434332,142589,Automatic,Sedan
5990,Ford_Escape_2010,Black,2010,23232568,142589,Automatic,Sedan
6335,Ford_Escape_2010,Blue,2010,22797620,142589,Automatic,Sedan
8000,Ford_Escape_2010,Blue,2010,30680948,142589,Automatic,Sedan
8383,Ford_Escape_2010,White,2010,26010544,142589,Automatic,Sedan
9910,Ford_Escape_2010,White,2010,26248461,142589,Automatic,Sedan
11239,Ford_Escape_2010,White,2010,31958575,142589,Automatic,Sedan
11866,Ford_Escape_2010,Black,2010,26879337,142589,Automatic,Sedan
12522,Ford_Escape_2010,Blue,2010,26408553,142589,Automatic,Sedan
13375,Ford_Escape_2010,White,2010,25533071,142589,Automatic,Sedan
13602,Ford_Escape_2010,Blue,2010,26729121,142589,Automatic,Sedan
15246,Ford_Escape_2010,Red,2010,24593745,142589,Automatic,Sedan
17316,Ford_Escape_2010,Blue,2010,32172236,142589,Automatic,Sedan
19967,Ford_Escape_2010,White,2010,30998954,142589,Automatic,Sedan
902,Honda_Pilot_2013,Blue,2013,26980639,952622,Manual,SUV
2713,Honda_Pilot_2013,White,2013,24414448,952622,Manual,SUV
3159,Honda_Pilot_2013,Orange,2013,31324512,952622,Manual,SUV
4623,Honda_Pilot_2013,Blue,2013,24246755,952622,Manual,SUV
5701,Honda_Pilot_2013,Red,2013,27737211,952622,Manual,SUV
5956,Honda_Pilot_2013,Red,2013,25575736,952622,Manual,SUV
6542,Honda_Pilot_2013,White,2013,23287027,952622,Manual,SUV
7466,Honda_Pilot_2013,White,2013,24874662,952622,Manual,SUV
8550,Honda_Pilot_2013,Red,2013,31287075,952622,Manual,SUV
10383,Honda_Pilot_2013,Blue,2013,24749837,952622,Manual,SUV
10440,Honda_Pilot_2013,White,2013,24970177,952622,Manual,SUV
10958,Honda_Pilot_2013,Black,2013,28186591,952622,Manual,SUV
11346,Honda_Pilot_2013,Red,2013,28205106,952622,Manual,SUV
11653,Honda_Pilot_2013,Black,2013,24652783,952622,Manual,SUV
11808,Honda_Pilot_2013,Black,2013,30209059,952622,Manual,SUV
13243,Honda_Pilot_2013,Blue,2013,31758469,952622,Manual,SUV
15519,Honda_Pilot_2013,Red,2013,26770148,952622,Manual,SUV
15686,Honda_Pilot_2013,Black,2013,23009262,952622,Manual,SUV
16642,Honda_Pilot_2013,White,2013,27801018,952622,Manual,SUV
17287,Honda_Pilot_2013,Blue,2013,29192863,952622,Manual,SUV
3899,Peugeot_3008_2020,White,2020,28056149,579380,Automatic,SUV
4086,Peugeot_3008_2020,Black,2020,37837240,579380,Automatic,SUV
5488,Peugeot_3008_2020,Black,2020,31517436,579380,Automatic,SUV
5969,Peugeot_3008_2020,Blue,2020,32971666,579380,Automatic,SUV
6502,Peugeot_3008_2020,Blue,2020,28547353,579380,Automatic,SUV
7534,Peugeot_3008_2020,Blue,2020,36449303,579380,Automatic,SUV
8515,Peugeot_3008_2020,White,2020,33625336,579380,Automatic,SUV
8893,Peugeot_3008_2020,White,2020,28285964,579380,Automatic,SUV
9332,Peugeot_3008_2020,Black,2020,28904900,579380,Automatic,SUV
9790,Peugeot_3008_2020,Black,2020,35807131,579380,Automatic,SUV
9918,Peugeot_3008_2020,Black,2020,30405266,579380,Automatic,SUV
10442,Peugeot_3008_2020,Red,2020,37497155,579380,Automatic,SUV
13095,Peugeot_3008_2020,Black,2020,31862926,579380,Automatic,SUV
13544,Peugeot_3008_2020,White,2020,35833842,579380,Automatic,SUV
14177,Peugeot_3008_2020,White,2020,34391585,579380,Automatic,SUV
17762,Peugeot_3008_2020,Black,2020,28191034,579380,Automatic,SUV
18960,Peugeot_3008_2020,Red,2020,29128965,579380,Automatic,SUV
856,Honda_Accord_2016,Red,2016,30205280,401281,Automatic,SUV
1370,Honda_Accord_2016,Blue,2016,32938482,401281,Automatic,SUV
1778,Honda_Accord_2016,Blue,2016,25801475,401281,Automatic,SUV
1820,Honda_Accord_2016,Black,2016,32000779,401281,Automatic,SUV
1853,Honda_Accord_2016,Blue,2016,33829761,401281,Automatic,SUV
2428,Honda_Accord_2016,Black,2016,25449676,401281,Automatic,SUV
2766,Honda_Accord_2016,Black,2016,28810527,401281,Automatic,SUV
3059,Honda_Accord_2016,Red,2016,33738834,401281,Automatic,SUV
3201,Honda_Accord_2016,Red,2016,34013385,401281,Automatic,SUV
3854,Honda_Accord_2016,Blue,2016,25371834,401281,Automatic,SUV
6942,Honda_Accord_2016,Black,2016,31723164,401281,Automatic,SUV
6999,Honda_Accord_2016,Black,2016,26235267,401281,Automatic,SUV
7481,Honda_Accord_2016,White,2016,29761159,401281,Automatic,SUV
8211,Honda_Accord_2016,White,2016,28352625,401281,Automatic,SUV
10138,Honda_Accord_2016,Blue,2016,28195420,401281,Automatic,SUV
11527,Honda_Accord_2016,White,2016,26259323,401281,Automatic,SUV
12114,Honda_Accord_2016,Black,2016,32335328,401281,Automatic,SUV
12547,Honda_Accord_2016,Black,2016,27525904,401281,Automatic,SUV
16909,Honda_Accord_2016,Black,2016,28009761,401281,Automatic,SUV
18996,Honda_Accord_2016,Red,2016,31473309,401281,Automatic,SUV
19499,Honda_Accord_2016,White,2016,25039907,401281,Automatic,SUV
1488,Renault_Koleos_2019,Black,2019,23258451,422894,Automatic,Sedan
1864,Renault_Koleos_2019,Black,2019,28164820,422894,Automatic,Sedan
3575,Renault_Koleos_2019,Blue,2019,21660319,422894,Automatic,Sedan
6526,Renault_Koleos_2019,Blue,2019,28337178,422894,Automatic,Sedan
7799,Renault_Koleos_2019,White,2019,25650178,422894,Automatic,Sedan
8790,Renault_Koleos_2019,Black,2019,20511172,422894,Automatic,Sedan
9448,Renault_Koleos_2019,Black,2019,27378173,422894,Automatic,Sedan
10694,Renault_Koleos_2019,Blue,2019,24578427,422894,Automatic,Sedan
11354,Renault_Koleos_2019,White,2019,18654148,422894,Automatic,Sedan
11597,Renault_Koleos_2019,Blue,2019,27559166,422894,Automatic,Sedan
12499,Renault_Koleos_2019,Black,2019,20353069,422894,Automatic,Sedan
12902,Renault_Koleos_2019,Black,2019,23291009,422894,Automatic,Sedan
16270,Renault_Koleos_2019,White,2019,23629819,422894,Automatic,Sedan
18202,Renault_Koleos_2019,White,2019,28033326,422894,Automatic,Sedan
1521,Jeep_Patriot_2017,Black,2017,25772609,492385,Automatic,Sedan
1530,Jeep_Patriot_2017,Red,2017,22309011,492385,Automatic,Sedan
1761,Jeep_Patriot_2017,White,2017,25240314,492385,Automatic,Sedan
2248,Jeep_Patriot_2017,Red,2017,24801492,492385,Automatic,Sedan
2455,Jeep_Patriot_2017,Red,2017,21367087,492385,Automatic,Sedan
2914,Jeep_Patriot_2017,Red,2017,22375148,492385,Automatic,Sedan
4456,Jeep_Patriot_2017,White,2017,29813516,492385,Automatic,Sedan
4872,Jeep_Patriot_2017,Red,2017,25051146,492385,Automatic,Sedan
5893,Jeep_Patriot_2017,Black,2017,29060094,492385,Automatic,Sedan
6595,Jeep_Patriot_2017,Black,2017,27592530,492385,Automatic,Sedan
8194,Jeep_Patriot_2017,Black,2017,29046088,492385,Automatic,Sedan
11294,Jeep_Patriot_2017,Black,2017,28294013,492385,Automatic,Sedan
11324,Jeep_Patriot_2017,White,2017,23009138,492385,Automatic,Sedan
13546,Jeep_Patriot_2017,Red,2017,22399440,492385,Automatic,Sedan
13696,Jeep_Patriot_2017,White,2017,28613906,492385,Automatic,Sedan
14501,Jeep_Patriot_2017,Blue,2017,25536977,492385,Automatic,Sedan
15820,Jeep_Patriot_2017,White,2017,24710419,492385,Automatic,Sedan
17052,Jeep_Patriot_2017,Blue,2017,29417023,492385,Automatic,Sedan
19960,Jeep_Patriot_2017,Black,2017,26988942,492385,Automatic,Sedan
731,KIA_Sportage_2016,Black,2016,30896656,385272,Automatic,Sedan
2361,KIA_Sportage_2016,Red,2016,27575952,385272,Automatic,Sedan
4913,KIA_Sportage_2016,Black,2016,28047618,385272,Automatic,Sedan
5280,KIA_Sportage_2016,Black,2016,27225833,385272,Automatic,Sedan
6618,KIA_Sportage_2016,Black,2016,32046637,385272,Automatic,Sedan
6983,KIA_Sportage_2016,Blue,2016,30143058,385272,Automatic,Sedan
8220,KIA_Sportage_2016,Black,2016,35331242,385272,Automatic,Sedan
8971,KIA_Sportage_2016,Black,2016,32137287,385272,Automatic,Sedan
9892,KIA_Sportage_2016,Red,2016,27413887,385272,Automatic,Sedan
10448,KIA_Sportage_2016,Orange,2016,27880466,385272,Automatic,Sedan
11218,KIA_Sportage_2016,White,2016,36400482,385272,Automatic,Sedan
11245,KIA_Sportage_2016,Blue,2016,34969250,385272,Automatic,Sedan
13354,KIA_Sportage_2016,Black,2016,27852929,385272,Automatic,Sedan
15535,KIA_Sportage_2016,Black,2016,35433654,385272,Automatic,Sedan
15540,KIA_Sportage_2016,Blue,2016,27675976,385272,Automatic,Sedan
15821,KIA_Sportage_2016,Blue,2016,36765624,385272,Automatic,Sedan
16983,KIA_Sportage_2016,Blue,2016,30876166,385272,Automatic,Sedan
18489,KIA_Sportage_2016,White,2016,34040001,385272,Automatic,Sedan
19761,KIA_Sportage_2016,Red,2016,36406745,385272,Automatic,Sedan
159,Lincoln_Nautilus_2020,Black,2020,7585097,142874,Automatic,Coupe
208,Lincoln_Nautilus_2020,White,2020,9184506,142874,Automatic,Coupe
423,Lincoln_Nautilus_2020,White,2020,15051158,142874,Automatic,Coupe
1135,Lincoln_Nautilus_2020,Blue,2020,7334052,142874,Automatic,Coupe
3220,Lincoln_Nautilus_2020,Black,2020,9689903,142874,Automatic,Coupe
4140,Lincoln_Nautilus_2020,White,2020,9036914,142874,Automatic,Coupe
7450,Lincoln_Nautilus_2020,Red,2020,12778693,142874,Automatic,Coupe
7470,Lincoln_Nautilus_2020,Black,2020,9092485,142874,Automatic,Coupe
10397,Lincoln_Nautilus_2020,Black,2020,13493389,142874,Automatic,Coupe
11469,Lincoln_Nautilus_2020,Black,2020,11315143,142874,Automatic,Coupe
13705,Lincoln_Nautilus_2020,Black,2020,15145843,142874,Automatic,Coupe
13771,Lincoln_Nautilus_2020,Blue,2020,6422830,142874,Automatic,Coupe
13821,Lincoln_Nautilus_2020,Black,2020,8886609,142874,Automatic,Coupe
14449,Lincoln_Nautilus_2020,Black,2020,8834603,142874,Automatic,Coupe
14916,Lincoln_Nautilus_2020,Blue,2020,6790479,142874,Automatic,Coupe
732,Volkswagen_Crafter_2014,Red,2014,20759649,962739,Automatic,Sedan
2957,Volkswagen_Crafter_2014,White,2014,26722127,962739,Automatic,Sedan
5235,Volkswagen_Crafter_2014,White,2014,27149505,962739,Automatic,Sedan
5483,Volkswagen_Crafter_2014,Black,2014,26606126,962739,Automatic,Sedan
6756,Volkswagen_Crafter_2014,Black,2014,26282583,962739,Automatic,Sedan
7749,Volkswagen_Crafter_2014,Black,2014,25661735,962739,Automatic,Sedan
9445,Volkswagen_Crafter_2014,Red,2014,25800859,962739,Automatic,Sedan
9523,Volkswagen_Crafter_2014,Blue,2014,22647687,962739,Automatic,Sedan
12065,Volkswagen_Crafter_2014,White,2014,22279345,962739,Automatic,Sedan
13258,Volkswagen_Crafter_2014,Red,2014,25359988,962739,Automatic,Sedan
13296,Volkswagen_Crafter_2014,Blue,2014,25408753,962739,Automatic,Sedan
13835,Volkswagen_Crafter_2014,White,2014,27879581,962739,Automatic,Sedan
14723,Volkswagen_Crafter_2014,White,2014,20144049,962739,Automatic,Sedan
15617,Volkswagen_Crafter_2014,Blue,2014,25569979,962739,Automatic,Sedan
15714,Volkswagen_Crafter_2014,Red,2014,28184480,962739,Automatic,Sedan
