car_id,car_type,color,year,km
19854,Mercedes Benz_Sprinter Chasis Cabina L4_2011,White,2011,23064268
19874,Mercedes Benz_Sprinter Chasis Cabina L4_2011,Blue,2011,21648957
19904,Mercedes Benz_Sprinter Chasis Cabina L4_2011,White,2011,21821425
176,Peugeot_Rifter_2020,Red,2020,30556166
1566,Peugeot_Rifter_2020,White,2020,34460882
2167,Peugeot_Rifter_2020,White,2020,31011847
5748,Peugeot_Rifter_2020,Blue,2020,31654222
5763,Peugeot_Rifter_2020,Blue,2020,34802192
6780,Peugeot_Rifter_2020,Red,2020,37234037
6961,Peugeot_Rifter_2020,Black,2020,38888445
8536,Peugeot_Rifter_2020,Blue,2020,38640231
11943,Peugeot_Rifter_2020,Black,2020,39234908
12293,Peugeot_Rifter_2020,White,2020,36761228
13765,Peugeot_Rifter_2020,Red,2020,33659717
15302,Peugeot_Rifter_2020,Black,2020,30535858
15334,Peugeot_Rifter_2020,Blue,2020,32542597
16562,Peugeot_Rifter_2020,Black,2020,32231528
17586,Peugeot_Rifter_2020,White,2020,36084603
19725,Peugeot_Rifter_2020,Blue,2020,29885895
19862,Peugeot_Rifter_2020,Blue,2020,31450167
177,Fiat_Ducato_2013,White,2013,20621717
477,Fiat_Ducato_2013,Black,2013,19252918
1446,Fiat_Ducato_2013,Black,2013,16739274
2527,Fiat_Ducato_2013,Blue,2013,15017647
3565,Fiat_Ducato_2013,Blue,2013,14515004
4134,Fiat_Ducato_2013,Red,2013,15393292
4688,Fiat_Ducato_2013,White,2013,18136494
5563,Fiat_Ducato_2013,Black,2013,14496593
5866,Fiat_Ducato_2013,Black,2013,12744487
6750,Fiat_Ducato_2013,Red,2013,21552554
8061,Fiat_Ducato_2013,Black,2013,12506453
8188,Fiat_Ducato_2013,Blue,2013,17683725
9335,Fiat_Ducato_2013,Black,2013,13542742
9395,Fiat_Ducato_2013,Black,2013,15231628
10142,Fiat_Ducato_2013,White,2013,13223681
11979,Fiat_Ducato_2013,Black,2013,19197674
12146,Fiat_Ducato_2013,White,2013,20360008
14682,Fiat_Ducato_2013,Orange,2013,20198120
15319,Fiat_Ducato_2013,Red,2013,16470689
15401,Fiat_Ducato_2013,Black,2013,14817926
17119,Fiat_Ducato_2013,Black,2013,20094723
17541,Fiat_Ducato_2013,Red,2013,15613126
18311,Fiat_Ducato_2013,Red,2013,13852940
178,Mercedes Benz_Clase S_2008,Blue,2008,36109111
361,Mercedes Benz_Clase S_2008,Red,2008,36174509
548,Mercedes Benz_Clase S_2008,White,2008,34572288
659,Mercedes Benz_Clase S_2008,White,2008,35780836
1060,Mercedes Benz_Clase S_2008,Black,2008,35087383
1420,Mercedes Benz_Clase S_2008,Black,2008,36397074
1460,Mercedes Benz_Clase S_2008,Blue,2008,36777310
2990,Mercedes Benz_Clase S_2008,Black,2008,35117070
3012,Mercedes Benz_Clase S_2008,Blue,2008,39170758
3517,Mercedes Benz_Clase S_2008,Black,2008,29977193
3656,Mercedes Benz_Clase S_2008,White,2008,33402693
4098,Mercedes Benz_Clase S_2008,White,2008,33685700
4706,Mercedes Benz_Clase S_2008,White,2008,35157380
5403,Mercedes Benz_Clase S_2008,White,2008,36193008
6763,Mercedes Benz_Clase S_2008,Black,2008,36503416
8019,Mercedes Benz_Clase S_2008,Orange,2008,32674591
8874,Mercedes Benz_Clase S_2008,Black,2008,35770599
9200,Mercedes Benz_Clase S_2008,White,2008,30027696
10994,Mercedes Benz_Clase S_2008,Black,2008,38429906
11273,Mercedes Benz_Clase S_2008,Black,2008,34451594
12221,Mercedes Benz_Clase S_2008,White,2008,30140928
12556,Mercedes Benz_Clase S_2008,Red,2008,38851107
12804,Mercedes Benz_Clase S_2008,Blue,2008,34665945
14607,Mercedes Benz_Clase S_2008,Red,2008,37631717
15738,Mercedes Benz_Clase S_2008,Red,2008,29381048
16015,Mercedes Benz_Clase S_2008,Black,2008,32448115
16489,Mercedes Benz_Clase S_2008,Black,2008,35034499
17011,Mercedes Benz_Clase S_2008,White,2008,37908608
17813,Mercedes Benz_Clase S_2008,Red,2008,34319609
17853,Mercedes Benz_Clase S_2008,Red,2008,32248817
17981,Mercedes Benz_Clase S_2008,Red,2008,35512104
18018,Mercedes Benz_Clase S_2008,White,2008,37109774
18159,Mercedes Benz_Clase S_2008,Red,2008,29517647
18213,Mercedes Benz_Clase S_2008,Black,2008,36704149
19331,Mercedes Benz_Clase S_2008,White,2008,31200692
179,Dodge_Ram 1500 V6_2014,White,2014,33541238
1919,Dodge_Ram 1500 V6_2014,White,2014,33269519
2180,Dodge_Ram 1500 V6_2014,White,2014,37522580
2316,Dodge_Ram 1500 V6_2014,Blue,2014,36806125
3008,Dodge_Ram 1500 V6_2014,Blue,2014,34370394
3602,Dodge_Ram 1500 V6_2014,Black,2014,32444529
5014,Dodge_Ram 1500 V6_2014,Red,2014,35461237
5179,Dodge_Ram 1500 V6_2014,Red,2014,36189508
5263,Dodge_Ram 1500 V6_2014,Red,2014,37460559
5921,Dodge_Ram 1500 V6_2014,Black,2014,38617687
6712,Dodge_Ram 1500 V6_2014,Black,2014,37746409
8078,Dodge_Ram 1500 V6_2014,Red,2014,40050907
8253,Dodge_Ram 1500 V6_2014,Black,2014,31226395
8404,Dodge_Ram 1500 V6_2014,Black,2014,39735080
8701,Dodge_Ram 1500 V6_2014,Red,2014,39409806
10159,Dodge_Ram 1500 V6_2014,Red,2014,34172780
10693,Dodge_Ram 1500 V6_2014,Red,2014,38098197
10778,Dodge_Ram 1500 V6_2014,White,2014,37427414
11005,Dodge_Ram 1500 V6_2014,Blue,2014,37603507
11079,Dodge_Ram 1500 V6_2014,White,2014,33153118
11624,Dodge_Ram 1500 V6_2014,Red,2014,32335536
12278,Dodge_Ram 1500 V6_2014,White,2014,37299449
13334,Dodge_Ram 1500 V6_2014,Black,2014,36123260
13423,Dodge_Ram 1500 V6_2014,White,2014,35724427
14068,Dodge_Ram 1500 V6_2014,White,2014,31485082
15013,Dodge_Ram 1500 V6_2014,Red,2014,33958986
15594,Dodge_Ram 1500 V6_2014,Black,2014,40432008
16540,Dodge_Ram 1500 V6_2014,White,2014,33521434
17439,Dodge_Ram 1500 V6_2014,Black,2014,38672863
18082,Dodge_Ram 1500 V6_2014,Black,2014,34069365
19417,Dodge_Ram 1500 V6_2014,Black,2014,35815572
19822,Dodge_Ram 1500 V6_2014,Black,2014,30805778
19934,Dodge_Ram 1500 V6_2014,White,2014,33423537
180,BMW_X5_2011,Orange,2011,27580692
1063,BMW_X5_2011,Black,2011,31555036
2783,BMW_X5_2011,Black,2011,23044495
3500,BMW_X5_2011,Black,2011,25968413
4280,BMW_X5_2011,Blue,2011,31891514
4764,BMW_X5_2011,White,2011,26246428
5885,BMW_X5_2011,Black,2011,29293377
7154,BMW_X5_2011,Black,2011,25460330
10233,BMW_X5_2011,Orange,2011,24359456
10654,BMW_X5_2011,White,2011,25224793
10885,BMW_X5_2011,White,2011,25442084
11386,BMW_X5_2011,Black,2011,31536434
11645,BMW_X5_2011,Blue,2011,25467216
12002,BMW_X5_2011,White,2011,29285714
12034,BMW_X5_2011,Black,2011,22289720
13735,BMW_X5_2011,Red,2011,30959976
14024,BMW_X5_2011,Black,2011,23667986
14137,BMW_X5_2011,Black,2011,23940594
14612,BMW_X5_2011,Red,2011,27980073
14942,BMW_X5_2011,Orange,2011,22335759
15922,BMW_X5_2011,Black,2011,31615655
16186,BMW_X5_2011,White,2011,30248137
16472,BMW_X5_2011,Blue,2011,23499803
16521,BMW_X5_2011,Black,2011,24518830
16924,BMW_X5_2011,White,2011,25625277
17112,BMW_X5_2011,White,2011,27267792
17366,BMW_X5_2011,Orange,2011,25808042
18181,BMW_X5_2011,Red,2011,24716538
19449,BMW_X5_2011,Red,2011,22164734
181,Mitsubishi_Mirage_2015,White,2015,27462279
1622,Mitsubishi_Mirage_2015,White,2015,28043105
2454,Mitsubishi_Mirage_2015,Blue,2015,28482735
3192,Mitsubishi_Mirage_2015,Black,2015,27806917
3387,Mitsubishi_Mirage_2015,White,2015,27645935
4271,Mitsubishi_Mirage_2015,Black,2015,33051270
4439,Mitsubishi_Mirage_2015,White,2015,36797815
4993,Mitsubishi_Mirage_2015,Blue,2015,27615585
5602,Mitsubishi_Mirage_2015,White,2015,34251890
6660,Mitsubishi_Mirage_2015,Black,2015,31882918
6684,Mitsubishi_Mirage_2015,White,2015,33586631
6809,Mitsubishi_Mirage_2015,White,2015,27371928
7064,Mitsubishi_Mirage_2015,White,2015,30146832
7200,Mitsubishi_Mirage_2015,White,2015,31143219
8589,Mitsubishi_Mirage_2015,White,2015,27962917
9249,Mitsubishi_Mirage_2015,White,2015,36642797
11941,Mitsubishi_Mirage_2015,Red,2015,30723195
12419,Mitsubishi_Mirage_2015,Red,2015,32174567
12566,Mitsubishi_Mirage_2015,White,2015,36717815
13389,Mitsubishi_Mirage_2015,Red,2015,27945557
13506,Mitsubishi_Mirage_2015,Orange,2015,31054482
13623,Mitsubishi_Mirage_2015,Black,2015,27496635
13871,Mitsubishi_Mirage_2015,Black,2015,35945774
13964,Mitsubishi_Mirage_2015,Black,2015,29553177
14582,Mitsubishi_Mirage_2015,White,2015,37180406
15335,Mitsubishi_Mirage_2015,Black,2015,31992968
16326,Mitsubishi_Mirage_2015,Black,2015,36944164
17035,Mitsubishi_Mirage_2015,Red,2015,30470763
17162,Mitsubishi_Mirage_2015,White,2015,35675076
17986,Mitsubishi_Mirage_2015,Red,2015,31173126
18763,Mitsubishi_Mirage_2015,Blue,2015,32787788
19686,Mitsubishi_Mirage_2015,White,2015,31555549
182,Ford_Focus_2018,Blue,2018,18223105
2161,Ford_Focus_2018,Blue,2018,16968561
4237,Ford_Focus_2018,White,2018,18566532
4798,Ford_Focus_2018,Blue,2018,18671420
6458,Ford_Focus_2018,White,2018,14335777
6976,Ford_Focus_2018,Red,2018,23289297
8200,Ford_Focus_2018,White,2018,23818069
8516,Ford_Focus_2018,Red,2018,20088906
10255,Ford_Focus_2018,White,2018,22582370
10647,Ford_Focus_2018,White,2018,16909751
11965,Ford_Focus_2018,White,2018,18152179
12400,Ford_Focus_2018,Black,2018,18340519
12910,Ford_Focus_2018,Red,2018,20805778
12947,Ford_Focus_2018,Black,2018,18468606
14189,Ford_Focus_2018,Black,2018,13939773
14757,Ford_Focus_2018,Blue,2018,16481623
15945,Ford_Focus_2018,Black,2018,17096003
16198,Ford_Focus_2018,White,2018,21450050
16395,Ford_Focus_2018,White,2018,15325322
16552,Ford_Focus_2018,White,2018,17673283
16615,Ford_Focus_2018,Orange,2018,22467544
16806,Ford_Focus_2018,White,2018,16243404
17572,Ford_Focus_2018,Black,2018,16443036
17837,Ford_Focus_2018,Black,2018,16692390
18547,Ford_Focus_2018,White,2018,20222335
18554,Ford_Focus_2018,Blue,2018,16591117
18679,Ford_Focus_2018,Red,2018,19467207
19739,Ford_Focus_2018,Black,2018,15664900
19775,Ford_Focus_2018,Red,2018,19071515
183,Mercedes Benz_Clase GLA_2018,White,2018,33439332
1609,Mercedes Benz_Clase GLA_2018,Black,2018,26063516
2418,Mercedes Benz_Clase GLA_2018,White,2018,25296441
3294,Mercedes Benz_Clase GLA_2018,Red,2018,33333355
3617,Mercedes Benz_Clase GLA_2018,Red,2018,29196725
3833,Mercedes Benz_Clase GLA_2018,White,2018,31353656
5729,Mercedes Benz_Clase GLA_2018,White,2018,28258969
6263,Mercedes Benz_Clase GLA_2018,Blue,2018,32537083
6799,Mercedes Benz_Clase GLA_2018,Blue,2018,27539188
7065,Mercedes Benz_Clase GLA_2018,Red,2018,29032596
8368,Mercedes Benz_Clase GLA_2018,Red,2018,28533806
9735,Mercedes Benz_Clase GLA_2018,Black,2018,31970022
10583,Mercedes Benz_Clase GLA_2018,Red,2018,25068647
10868,Mercedes Benz_Clase GLA_2018,Black,2018,33224276
11721,Mercedes Benz_Clase GLA_2018,Black,2018,30703926
12013,Mercedes Benz_Clase GLA_2018,White,2018,24986831
12237,Mercedes Benz_Clase GLA_2018,Black,2018,31770943
12914,Mercedes Benz_Clase GLA_2018,Red,2018,28363794
13809,Mercedes Benz_Clase GLA_2018,Orange,2018,30042706
15211,Mercedes Benz_Clase GLA_2018,White,2018,26391996
16187,Mercedes Benz_Clase GLA_2018,White,2018,31848063
16796,Mercedes Benz_Clase GLA_2018,Red,2018,28240850
18369,Mercedes Benz_Clase GLA_2018,White,2018,24516915
18502,Mercedes Benz_Clase GLA_2018,Red,2018,27169783
185,Mercedes Benz_Clase G_2017,Black,2017,38807047
820,Mercedes Benz_Clase G_2017,Black,2017,38550386
3182,Mercedes Benz_Clase G_2017,Orange,2017,40846489
3485,Mercedes Benz_Clase G_2017,Black,2017,47433388
4025,Mercedes Benz_Clase G_2017,White,2017,45417897
5545,Mercedes Benz_Clase G_2017,Black,2017,47613482
6315,Mercedes Benz_Clase G_2017,Blue,2017,44293612
6939,Mercedes Benz_Clase G_2017,Black,2017,46608273
6970,Mercedes Benz_Clase G_2017,White,2017,39364809
9035,Mercedes Benz_Clase G_2017,Black,2017,39494095
10079,Mercedes Benz_Clase G_2017,Blue,2017,43716211
10311,Mercedes Benz_Clase G_2017,White,2017,47756036
10529,Mercedes Benz_Clase G_2017,Black,2017,40655766
10788,Mercedes Benz_Clase G_2017,Blue,2017,46683660
12574,Mercedes Benz_Clase G_2017,Black,2017,45571787
12952,Mercedes Benz_Clase G_2017,Blue,2017,46363832
14373,Mercedes Benz_Clase G_2017,Blue,2017,40971210
14585,Mercedes Benz_Clase G_2017,Black,2017,40535875
14625,Mercedes Benz_Clase G_2017,White,2017,38462071
15000,Mercedes Benz_Clase G_2017,Black,2017,41742635
15513,Mercedes Benz_Clase G_2017,White,2017,43380926
16161,Mercedes Benz_Clase G_2017,White,2017,44907882
16287,Mercedes Benz_Clase G_2017,Black,2017,38697952
17604,Mercedes Benz_Clase G_2017,Orange,2017,44832344
18499,Mercedes Benz_Clase G_2017,Black,2017,45588072
18592,Mercedes Benz_Clase G_2017,Black,2017,47542641
187,Infiniti_Q60_2016,Red,2016,15081858
555,Infiniti_Q60_2016,Black,2016,18157608
764,Infiniti_Q60_2016,White,2016,18140494
793,Infiniti_Q60_2016,Black,2016,12680791
1338,Infiniti_Q60_2016,White,2016,16368496
1831,Infiniti_Q60_2016,Red,2016,17591800
2118,Infiniti_Q60_2016,Black,2016,13024036
2236,Infiniti_Q60_2016,Black,2016,19920919
3465,Infiniti_Q60_2016,Red,2016,20086668
5076,Infiniti_Q60_2016,White,2016,17497206
6242,Infiniti_Q60_2016,Black,2016,16423549
6255,Infiniti_Q60_2016,Black,2016,13908624
6416,Infiniti_Q60_2016,White,2016,17985310
6788,Infiniti_Q60_2016,Red,2016,18594366
7097,Infiniti_Q60_2016,Red,2016,15970623
7475,Infiniti_Q60_2016,Black,2016,19778262
8333,Infiniti_Q60_2016,Black,2016,17077546
9080,Infiniti_Q60_2016,White,2016,15862120
9368,Infiniti_Q60_2016,Red,2016,13209212
9714,Infiniti_Q60_2016,White,2016,17790145
10502,Infiniti_Q60_2016,Black,2016,19905169
10580,Infiniti_Q60_2016,Red,2016,18855200
10824,Infiniti_Q60_2016,Black,2016,17278537
11618,Infiniti_Q60_2016,Black,2016,18032708
11698,Infiniti_Q60_2016,Orange,2016,20264217
12966,Infiniti_Q60_2016,Black,2016,20273024
13331,Infiniti_Q60_2016,Blue,2016,10750652
13751,Infiniti_Q60_2016,Blue,2016,11473319
13979,Infiniti_Q60_2016,Blue,2016,11099317
14996,Infiniti_Q60_2016,Red,2016,14443695
15487,Infiniti_Q60_2016,Black,2016,13470426
17255,Infiniti_Q60_2016,Red,2016,19882696
17382,Infiniti_Q60_2016,White,2016,16623404
17988,Infiniti_Q60_2016,Red,2016,19279162
18621,Infiniti_Q60_2016,Black,2016,13092738
189,Lincoln _Mark LT_2011,Blue,2011,14710133
433,Lincoln _Mark LT_2011,Red,2011,20783593
797,Lincoln _Mark LT_2011,White,2011,18842452
1140,Lincoln _Mark LT_2011,Red,2011,21425800
1268,Lincoln _Mark LT_2011,Black,2011,16535195
1747,Lincoln _Mark LT_2011,White,2011,20895649
1868,Lincoln _Mark LT_2011,Black,2011,21500379
2703,Lincoln _Mark LT_2011,Orange,2011,14785404
3191,Lincoln _Mark LT_2011,Blue,2011,18791515
4847,Lincoln _Mark LT_2011,Red,2011,18520427
4871,Lincoln _Mark LT_2011,Orange,2011,13085532
4991,Lincoln _Mark LT_2011,Black,2011,16100371
5299,Lincoln _Mark LT_2011,Blue,2011,12647482
6715,Lincoln _Mark LT_2011,White,2011,21253624
7561,Lincoln _Mark LT_2011,Red,2011,19668881
7674,Lincoln _Mark LT_2011,White,2011,12645907
8492,Lincoln _Mark LT_2011,Red,2011,18185187
9935,Lincoln _Mark LT_2011,White,2011,12880135
10347,Lincoln _Mark LT_2011,Blue,2011,21630893
10642,Lincoln _Mark LT_2011,Blue,2011,17699267
10964,Lincoln _Mark LT_2011,Black,2011,16322087
11279,Lincoln _Mark LT_2011,Red,2011,17746706
11331,Lincoln _Mark LT_2011,Black,2011,22571403
11596,Lincoln _Mark LT_2011,White,2011,18534742
12595,Lincoln _Mark LT_2011,White,2011,19071620
15465,Lincoln _Mark LT_2011,White,2011,17430314
15898,Lincoln _Mark LT_2011,Black,2011,19424233
16244,Lincoln _Mark LT_2011,White,2011,12778169
16439,Lincoln _Mark LT_2011,Red,2011,19318608
16536,Lincoln _Mark LT_2011,Black,2011,19209812
16805,Lincoln _Mark LT_2011,White,2011,14472347
19697,Lincoln _Mark LT_2011,White,2011,17075290
19893,Lincoln _Mark LT_2011,Blue,2011,18732164
191,Nissan_X Trail_2008,Black,2008,25936451
1514,Nissan_X Trail_2008,White,2008,23279053
2533,Nissan_X Trail_2008,Black,2008,21247196
3411,Nissan_X Trail_2008,Blue,2008,23068304
4029,Nissan_X Trail_2008,Red,2008,23583963
4637,Nissan_X Trail_2008,White,2008,20286757
7579,Nissan_X Trail_2008,Red,2008,24042797
7585,Nissan_X Trail_2008,Black,2008,22951130
8145,Nissan_X Trail_2008,White,2008,25124975
8195,Nissan_X Trail_2008,Red,2008,22676724
8643,Nissan_X Trail_2008,Red,2008,23842954
10064,Nissan_X Trail_2008,Black,2008,20950940
10925,Nissan_X Trail_2008,Blue,2008,27699187
11933,Nissan_X Trail_2008,Black,2008,25413600
12332,Nissan_X Trail_2008,Black,2008,20789323
12617,Nissan_X Trail_2008,White,2008,22504519
14178,Nissan_X Trail_2008,White,2008,26331477
15088,Nissan_X Trail_2008,Red,2008,18515735
15940,Nissan_X Trail_2008,White,2008,18206294
16154,Nissan_X Trail_2008,Blue,2008,26444850
19032,Nissan_X Trail_2008,Black,2008,19730735
19173,Nissan_X Trail_2008,Red,2008,23367429
19300,Nissan_X Trail_2008,Black,2008,25961252
192,Audi_A1 Sportback_2014,Blue,2014,28967880
655,Audi_A1 Sportback_2014,Red,2014,34995952
1450,Audi_A1 Sportback_2014,Black,2014,27085433
2751,Audi_A1 Sportback_2014,Red,2014,32531600
4092,Audi_A1 Sportback_2014,Blue,2014,29240554
4795,Audi_A1 Sportback_2014,White,2014,32930828
4878,Audi_A1 Sportback_2014,Blue,2014,26808459
5768,Audi_A1 Sportback_2014,Red,2014,31759303
6409,Audi_A1 Sportback_2014,Black,2014,30557079
7160,Audi_A1 Sportback_2014,White,2014,29718816
7701,Audi_A1 Sportback_2014,Black,2014,28113581
9089,Audi_A1 Sportback_2014,Blue,2014,28039838
9532,Audi_A1 Sportback_2014,Red,2014,32608579
9691,Audi_A1 Sportback_2014,Black,2014,33085274
10025,Audi_A1 Sportback_2014,Black,2014,28419454
10119,Audi_A1 Sportback_2014,White,2014,26721640
10814,Audi_A1 Sportback_2014,Blue,2014,33029888
11642,Audi_A1 Sportback_2014,Red,2014,27959449
12929,Audi_A1 Sportback_2014,White,2014,27908640
13417,Audi_A1 Sportback_2014,White,2014,28674493
13633,Audi_A1 Sportback_2014,Red,2014,35603203
14320,Audi_A1 Sportback_2014,Red,2014,32570767
14414,Audi_A1 Sportback_2014,Blue,2014,31849481
15189,Audi_A1 Sportback_2014,White,2014,30774570
15429,Audi_A1 Sportback_2014,Black,2014,26081668
15950,Audi_A1 Sportback_2014,Black,2014,28530709
17024,Audi_A1 Sportback_2014,Black,2014,29312184
17132,Audi_A1 Sportback_2014,Black,2014,28548338
17600,Audi_A1 Sportback_2014,Black,2014,26003968
18795,Audi_A1 Sportback_2014,Black,2014,28006368
19010,Audi_A1 Sportback_2014,Blue,2014,30005054
193,Audi_A6_2008,Blue,2008,25789974
354,Audi_A6_2008,White,2008,21149613
879,Audi_A6_2008,Black,2008,27698475
1015,Audi_A6_2008,White,2008,22306717
1748,Audi_A6_2008,Black,2008,23969430
1776,Audi_A6_2008,Black,2008,22637589
1818,Audi_A6_2008,Red,2008,28573893
3074,Audi_A6_2008,White,2008,24086608
3717,Audi_A6_2008,Black,2008,23292909
4657,Audi_A6_2008,Red,2008,27063837
4732,Audi_A6_2008,Blue,2008,22180696
5616,Audi_A6_2008,White,2008,19792142
5821,Audi_A6_2008,Red,2008,19888295
8273,Audi_A6_2008,Blue,2008,28587664
8339,Audi_A6_2008,Red,2008,24819978
8458,Audi_A6_2008,Blue,2008,26891132
9582,Audi_A6_2008,White,2008,28048450
10772,Audi_A6_2008,White,2008,24728086
11185,Audi_A6_2008,Red,2008,26316912
11549,Audi_A6_2008,Red,2008,23956912
11827,Audi_A6_2008,Red,2008,22480068
12551,Audi_A6_2008,Black,2008,21414220
12841,Audi_A6_2008,Red,2008,28747339
13075,Audi_A6_2008,Black,2008,25973471
14737,Audi_A6_2008,Red,2008,24792682
14772,Audi_A6_2008,White,2008,19816933
15017,Audi_A6_2008,Black,2008,24432146
15138,Audi_A6_2008,Red,2008,19803758
15966,Audi_A6_2008,Red,2008,25900488
16194,Audi_A6_2008,White,2008,19313395
16311,Audi_A6_2008,White,2008,27699955
17131,Audi_A6_2008,Red,2008,25207510
18635,Audi_A6_2008,Blue,2008,26160141
19579,Audi_A6_2008,Red,2008,24523316
195,Dodge_Ram 700_2016,White,2016,33314377
616,Dodge_Ram 700_2016,Blue,2016,31902821
866,Dodge_Ram 700_2016,Black,2016,36809215
1222,Dodge_Ram 700_2016,Blue,2016,32901523
1249,Dodge_Ram 700_2016,White,2016,30374352
1329,Dodge_Ram 700_2016,Blue,2016,30658635
1627,Dodge_Ram 700_2016,White,2016,37762251
3063,Dodge_Ram 700_2016,Black,2016,34130183
3788,Dodge_Ram 700_2016,Black,2016,30944668
4023,Dodge_Ram 700_2016,Black,2016,37800957
4045,Dodge_Ram 700_2016,Red,2016,31797641
4276,Dodge_Ram 700_2016,Blue,2016,32457082
7220,Dodge_Ram 700_2016,Black,2016,36603469
7934,Dodge_Ram 700_2016,White,2016,38595955
8445,Dodge_Ram 700_2016,White,2016,33159638
8557,Dodge_Ram 700_2016,Black,2016,32289334
9320,Dodge_Ram 700_2016,Black,2016,36204178
9659,Dodge_Ram 700_2016,Black,2016,31702756
10551,Dodge_Ram 700_2016,Black,2016,36636566
12452,Dodge_Ram 700_2016,Blue,2016,34246617
13996,Dodge_Ram 700_2016,Black,2016,35879565
14825,Dodge_Ram 700_2016,Black,2016,30279414
19285,Dodge_Ram 700_2016,Black,2016,35409253
19568,Dodge_Ram 700_2016,Orange,2016,39554090
196,Land Rover_Range Rover Velar_2018,Red,2018,16384708
715,Land Rover_Range Rover Velar_2018,Red,2018,20183130
921,Land Rover_Range Rover Velar_2018,Blue,2018,16458563
1278,Land Rover_Range Rover Velar_2018,Black,2018,23516639
1535,Land Rover_Range Rover Velar_2018,Black,2018,23915392
1700,Land Rover_Range Rover Velar_2018,White,2018,20843959
2211,Land Rover_Range Rover Velar_2018,White,2018,17580107
8367,Land Rover_Range Rover Velar_2018,Black,2018,23580884
9344,Land Rover_Range Rover Velar_2018,Red,2018,18836645
9896,Land Rover_Range Rover Velar_2018,Black,2018,21399520
10018,Land Rover_Range Rover Velar_2018,Red,2018,18843880
10313,Land Rover_Range Rover Velar_2018,Blue,2018,14066222
10587,Land Rover_Range Rover Velar_2018,White,2018,14186380
10922,Land Rover_Range Rover Velar_2018,Red,2018,14777400
11876,Land Rover_Range Rover Velar_2018,White,2018,22125368
11921,Land Rover_Range Rover Velar_2018,Black,2018,17269263
12951,Land Rover_Range Rover Velar_2018,Black,2018,19671387
14066,Land Rover_Range Rover Velar_2018,Black,2018,16295055
14528,Land Rover_Range Rover Velar_2018,Black,2018,21731559
14717,Land Rover_Range Rover Velar_2018,Red,2018,19571223
14748,Land Rover_Range Rover Velar_2018,White,2018,17848391
15695,Land Rover_Range Rover Velar_2018,White,2018,18139995
16772,Land Rover_Range Rover Velar_2018,Black,2018,17584517
19004,Land Rover_Range Rover Velar_2018,Red,2018,21890017
19772,Land Rover_Range Rover Velar_2018,Black,2018,23723602
197,Chrysler_Aspen_2008,Red,2008,28920411
465,Chrysler_Aspen_2008,Black,2008,27077074
884,Chrysler_Aspen_2008,Orange,2008,29666547
923,Chrysler_Aspen_2008,Black,2008,26567103
